,ep_reward,avg_reward,steps
149,-84.13284282939851,-233.9460475818859,83
150,-101.14981334309681,-234.07327346253925,131
151,-84.92384011988072,-233.76215988696654,116
152,-55.93084631060537,-233.57458370373675,103
153,-72.66436230252816,-232.75301431855985,165
154,-45.58055075689796,-232.28302600762345,89
155,-61.72831908712545,-231.7811406321472,119
156,13.747837142276737,-230.5058911823287,116
157,-51.376573857484104,-227.39654638926376,155
158,-272.72818634055864,-229.38464285372294,189
159,-88.06334162449308,-229.3897886634599,242
160,-12.079128822853747,-227.99631214276982,144
161,-68.93414542915836,-227.0443178211595,96
162,-289.99614728876526,-228.57773605773957,230
163,-29.896322132585638,-224.14093752632016,182
164,-7.150168037020819,-221.0783266462804,102
165,-95.68316228199686,-218.18908686092607,300
166,-82.62127018975329,-218.4378337422192,199
167,-75.72499503858366,-216.41454787013853,134
168,-73.65306280485177,-214.63729045662214,190
169,-325.73689465258497,-216.817352522752,176
170,-63.017852679285156,-216.741127971418,112
171,-1.1620048426823786,-213.51517246294785,149
172,-32.19678760178256,-212.70094191172416,168
173,22.851222195146335,-211.77117705201067,214
174,15.447462859462675,-208.8950409236856,221
175,-41.39248945682876,-206.41902939366207,150
176,-266.3095788603636,-208.47573172052694,268
177,-62.78959864175241,-208.34564350805888,153
178,-392.6304433259855,-211.86687274974147,207
179,-166.41119867281583,-212.78168317250243,131
180,-87.42201523809489,-212.68344446627026,115
181,-210.12815239214663,-210.57116918454489,204
182,-134.17066331866891,-211.00717984481784,159
183,-94.65507308817789,-208.11592037956788,116
184,-93.86197066065529,-208.2599495342498,154
185,-69.40090364983777,-206.32187976056775,116
186,-1.9433675927556067,-203.7131707017244,97
187,-126.98551742923209,-204.53706463460713,190
188,-18.119025856002338,-202.24274976414085,215
189,-58.38334223350381,-199.87948440750444,111
190,-9.166074040328581,-198.87203561640635,161
191,-39.03253647659164,-198.32697929774292,111
192,-13.877617456809602,-196.51833612139316,151
193,-30.107117921580894,-193.82470921577715,204
194,-109.28013510387645,-194.1089697482296,148
195,43.52762664309748,-192.9579096108836,300
196,-143.3098383887787,-191.18369651465014,141
197,-151.0326863965853,-191.45029576584878,130
198,64.0222528264807,-187.98014510131117,300
199,-253.21989812101407,-188.6381783824381,190
200,-101.32634197992992,-183.902702322216,300
201,78.62457921791005,-177.52680644397614,300
202,20.95218767191428,-174.74362519467934,300
203,-261.77381856727493,-174.91420855821008,279
204,47.67605757957042,-173.4208677122633,300
205,-136.80039630484634,-174.4155445116747,166
206,-218.99478198332497,-172.4589734687997,210
207,-24.80485091756225,-164.3421860935122,125
208,-19.893232043317397,-163.5961036815926,222
209,-263.8223911803133,-163.79949291496243,175
210,-91.34830839929421,-160.51741913136345,298
211,-4.905036418184139,-150.52789889069504,139
212,-10.546782327543085,-142.18912925670276,159
213,49.78930106951677,-138.6428180583636,117
214,-23.10819250946784,-133.61233036545545,130
215,25.5753613214034,-127.9481241175299,300
216,-34.833873202414225,-123.79178299535756,96
217,44.8953922750701,-117.90146475028745,300
218,-46.34035851909271,-112.92562619036836,112
219,-16.698016263857838,-112.29237926782615,121
220,-11.29594960591244,-106.56439327290205,145
221,25.653100407913257,-103.78225563054406,185
222,-201.67395218555595,-103.33895334640593,112
223,-40.280413087725066,-101.49309740822399,115
224,-259.67737727171607,-100.93401667983821,112
225,-295.1078203768825,-100.10244827249144,177
226,-56.19124633122766,-96.36344816254517,124
227,-117.51773271434479,-96.24006315293545,140
228,6.462048904028979,-93.27087767160734,300
229,-220.20564781638666,-94.97329072018584,110
230,-30.98341095999163,-88.99250209980367,88
231,-281.254805435702,-91.43449652434946,180
232,-13.73828052562314,-90.89318202236365,116
233,122.40657254986597,-88.92301202253455,300
234,-31.705453959815998,-88.81657761006973,96
235,15.23306403677394,-84.65202791864671,129
236,123.12661194902628,-80.99153166504252,300
237,-52.283340997006206,-79.38963805684483,116
238,-171.45728768971932,-80.01739621855306,127
239,37.61494906416431,-79.0179824809548,209
240,21.330453744657323,-78.09222398053019,300
241,-35.50016341025666,-77.92805795721571,204
242,11.239912067204395,-77.21974110034719,300
243,-138.73858029692423,-77.79322754945606,228
244,77.52155134005591,-75.89165331718146,300
245,-108.71534231017374,-74.82805912317959,141
246,76.24667415061032,-72.19943603078737,300
247,54.88427311667316,-71.13497435925711,300
248,44.55674826174627,-69.27897807893177,300
249,58.15153829026903,-67.8561342677351,300
250,-461.01096202619345,-71.45474575456606,293
251,-45.33872717191966,-71.05889462508645,148
252,61.22199476989844,-69.88736621428141,300
253,47.094540058804455,-68.6897771906681,197
254,-11.845127303593273,-68.35242295613503,151
255,-122.70395936181853,-68.96217935888198,281
256,23.125025091706632,-68.86840747938768,116
257,-11.909966183736604,-68.4737414026502,300
258,117.2322156261169,-64.57413738298345,300
259,71.79338935228961,-62.97557007321562,300
260,55.712978328125196,-62.29764900170583,300
261,77.60385667089228,-60.83226898070533,300
262,-25.790810463668222,-58.19021561245436,111
263,113.24002025541279,-56.758852188574366,300
264,56.779058958094275,-56.11955991862322,300
265,37.69566536206053,-54.78577164218264,300
266,7.099815164853013,-53.888560788636575,150
267,29.599394511104748,-52.83531689313969,180
268,-48.363960331294805,-52.58242586840412,113
269,-23.27104832847375,-49.55776740516302,300
270,7.164197990051264,-48.85594689846965,130
271,63.22831599061569,-48.21204369013667,300
272,13.88681466735251,-47.75120766744532,124
273,48.18274596680985,-47.497892429728694,121
274,-26.857579126372258,-47.920942849587036,190
275,40.355243336452006,-47.10346552165422,300
276,30.529956052467384,-44.135070172525914,204
277,69.74824487206965,-42.8096917373877,300
278,13.643963298304499,-38.746947671144795,161
279,-8.318514431000807,-37.166020828726644,117
280,21.032665859545162,-36.081474017750246,103
281,-19.273779585016058,-34.172930289678945,123
282,-16.909072757237965,-33.00031438406464,106
283,-12.696788939854557,-32.180731542581405,138
284,68.55243143834204,-30.55658752159143,300
285,-23.746944756784842,-30.1000479326609,136
286,7.812023421936772,-30.002494022513975,157
287,-315.0645794059144,-31.883284642280795,288
288,18.428776556216135,-31.517806618158616,134
289,138.26936357650104,-29.55127956005856,300
290,57.608967445451476,-28.883529145200768,300
291,-26.691506946937352,-28.76011884990422,144
292,38.65684149781774,-28.23477426035795,115
293,-46.84283304789336,-28.402131411621067,158
