,ep_reward,avg_reward,steps
394,-13.729334985816408,-117.35644193013792,298
395,-152.40697394282526,-117.60990780533479,249
396,-94.95295934639198,-117.31319971372596,261
397,-63.428770717273466,-115.47502843811044,95
398,-120.92273407408099,-115.42504078253255,153
399,-172.75473330594127,-116.70773105929818,229
400,-20.607599093570656,-116.2658494052381,138
401,-116.59679232808031,-116.01790319770835,88
402,-78.06608298329525,-115.58730692869915,62
403,-79.40742533691414,-114.9298474199334,57
404,-90.87675329690036,-114.73483379568657,80
405,-103.14588437756943,-114.22201302039463,71
406,-102.82886134076512,-113.78780270433812,87
407,-63.49503259364822,-113.60959791964055,163
408,-147.33936884022998,-113.64582129361159,256
409,-94.61218921424904,-114.46741435502959,132
410,20.755604390141073,-113.77229366090893,159
411,-107.6527855805905,-113.9507183806536,85
412,-92.28364046325513,-113.82054284528301,144
413,-78.29350794825311,-113.09732744151891,75
414,-87.13023302615301,-112.79279643007715,132
415,-64.76337738352638,-111.85392710174014,89
416,-89.80426655653152,-111.66239393259455,75
417,-92.91734253853244,-111.61694671569312,98
418,-125.37079523393041,-111.7862139721406,156
419,-51.094602598804606,-110.66013184957609,184
420,-184.98351522356882,-109.79821684152128,260
421,-159.81553401827767,-110.97938455482408,523
422,-87.68224100842349,-109.99707085725503,125
423,-214.4244788533208,-110.9204777801302,222
424,-43.38786915873545,-110.52010536368583,105
425,-90.38688657613912,-110.52547442318485,238
426,-395.52877419443485,-113.16225882434227,349
427,-378.91200765468744,-114.96977031407647,435
428,-236.826308389054,-115.7761457762965,100
429,-135.3149240684606,-115.9850436340899,191
430,-87.48101489260705,-115.96268308740892,205
431,-171.37408585917672,-115.70597396536162,234
432,-176.1231449785705,-116.06894128580662,280
433,-149.66576580057776,-116.21519389316217,131
434,-137.5227781117653,-116.33553199926186,159
435,-92.25284286524393,-116.16833568584572,106
436,-184.29316085792533,-116.53624500033649,455
437,-166.7411816667365,-116.86140328091575,94
438,-191.23005983955522,-117.71017752513866,165
439,-277.44872956160987,-118.57228755239035,153
440,-101.83579844307104,-118.77904572692255,235
441,-231.00671141074397,-120.10200653954622,136
442,-218.1551449373858,-120.82165010339524,114
443,-283.17455212924267,-122.44210689646462,236
444,-707.7179613395105,-128.21663010611152,268
445,-315.6518268574604,-129.7780337867623,254
446,-400.11244034956707,-132.22953078069892,222
447,-439.7093075276011,-135.25115811232826,268
448,-338.47575393026995,-136.9110134703278,133
449,-131.80523861305642,-136.74940267916864,91
450,-342.1268850696904,-138.84032629231467,95
451,-349.95446907909377,-140.88767987808274,279
452,-238.647616269072,-142.18798487220457,163
453,-140.1005839032876,-142.04641672774244,161
454,-104.71195734186503,-141.75580532105644,96
455,-288.4896146708504,-144.41063522044416,245
456,-238.06917638225454,-145.3596529783576,109
457,-202.30275565267544,-146.54576667367692,113
458,-231.02432876915128,-148.20597962277012,353
459,-260.0537771028507,-149.84054632507508,318
460,-330.8766546512244,-152.26796456487037,410
461,-286.27256100231784,-154.01188001681342,284
462,-258.00154698826975,-155.6955356158514,330
463,-146.7552698862915,-155.9106679097315,241
464,-245.90856845612626,-157.28476130038152,162
465,-141.78291464869326,-157.31725840645578,206
466,-155.03495257685967,-157.75051628642234,120
467,-258.4429949062814,-159.18781003561352,316
468,-86.89731451259463,-159.15236131559107,170
469,-149.75081097066584,-159.22783777631292,137
470,-222.16472428829798,-160.63206843593133,189
471,-214.20675002779615,-161.49507569330865,224
472,-194.97367545786534,-162.23271418462082,204
473,-158.37525540838095,-162.59813937446722,154
474,-130.6330725134992,-162.44901926061468,101
475,-257.2648957037748,-163.8068768381735,428
476,-131.12552108952735,-163.95630262255938,114
477,-191.14516659949604,-164.85336848914423,182
478,-182.35189768741546,-165.6324871855085,113
479,-122.34433920258599,-165.83510751972142,136
480,-135.94855885143835,-168.75940799782052,135
481,-149.2071105715937,-169.115792361999,104
482,-216.1800776245473,-170.96958976852358,163
483,-166.88099013162707,-171.79661725268727,111
484,-112.18674668690542,-171.84140792552247,115
485,-226.96291686690557,-172.97507196368701,113
486,-248.68199183516947,-174.31135817218603,123
487,-172.8545293209653,-174.73805435067342,102
488,-246.37083631378516,-176.50934942468487,142
489,-159.3682129273528,-176.97286083585507,106
490,-192.97480155229408,-176.41524355270982,147
491,-215.5786226571263,-177.62784380441667,149
492,-187.1098980022821,-178.69599112822615,140
493,-169.67698719455657,-178.72538813189072,144
494,-87.00959144495425,-179.45819069648212,999
495,-135.00719967361553,-179.28419295379,151
496,-209.7425097151018,-180.4320884574771,165
497,-182.85314355130905,-181.6263321858175,189
498,-228.50375689560795,-182.70214241403272,999
499,-124.39154751939901,-182.2185105561673,130
500,-122.89137065105871,-183.24134827174217,999
501,-36.091467690147326,-182.43629502536285,999
502,-123.15240479029285,-182.88715824343282,700
503,-246.5953846377544,-184.55903783644123,903
504,-206.37356227677208,-185.71400592623996,293
505,-160.12116474909024,-186.28375872995514,999
506,-209.67228209061113,-187.35219293745362,618
507,-40.22072348923097,-187.1194498464094,257
508,-232.92462789154658,-187.97530243692256,789
509,-65.91528739589994,-187.6883334187391,268
510,-270.0749540715334,-190.59663900335582,809
511,-9.89427084986076,-189.61905385604857,271
512,-150.29599349753013,-190.1991773863913,999
513,-88.59785819175033,-190.3022208888263,999
514,-128.48957874915737,-190.71581434605636,999
515,-201.61432000511616,-192.08432377227223,320
516,-221.24909983383463,-193.39877210504528,414
517,-121.40566212511436,-193.6836553009111,999
518,-130.8290247874323,-193.73823759644608,999
519,-65.95056048418704,-193.8867971752999,999
520,-114.99658797242574,-193.18692790278848,999
521,-103.61925397534833,-192.6249651023592,999
522,-95.44823252449818,-192.70262501751998,999
523,-88.23380342708711,-191.4407182632576,999
524,-75.58480068196502,-191.76268757848985,999
525,-387.1390337863998,-194.73020905059246,639
526,-378.03210914691743,-194.55524240011732,616
527,-279.99010176336736,-193.5660233412041,603
528,-185.0706799629929,-193.04846705694348,999
529,-100.18733491976828,-192.69719116545653,999
530,-84.63187002913425,-192.66869971682183,999
531,-77.46206873802461,-191.72957954561028,999
532,-70.31100742068686,-190.67145817003149,999
533,-236.290289128883,-191.5377034033145,180
534,-153.5703294422168,-191.69817891661904,224
535,-259.15772732242885,-193.36722776119092,151
536,-256.6414957130874,-194.09071110974259,157
537,-237.43337051095278,-194.79763299818475,191
538,-176.15243592702885,-194.6468567590595,180
539,-210.99345952701475,-193.98230405871354,211
540,-248.77192990564228,-195.4516653733392,203
541,-159.55654828590204,-194.7371637420908,352
542,-211.62250769292422,-194.67183736964617,413
543,-108.62763625024829,-192.92636821085623,999
544,-142.71134373840974,-187.2763020348452,999
