,ep_reward,avg_reward,steps
420,-39.55521134054312,-31.3983364717225,999
421,-53.30393722129052,-31.616298483694003,999
422,-84.24973291215214,-32.09239703365082,999
423,-39.52578765837226,-32.24314985995243,999
424,-85.43267678290398,-32.43644260737677,999
425,-109.76949459900554,-33.24741388758944,999
426,-68.1284129048526,-33.379654512680936,999
427,-9.88339703902942,-31.980291303192057,999
428,-56.5247587545236,-31.70525179323589,999
429,-41.560948641831075,-30.862971669873797,999
430,-50.02356624873464,-31.083088756919597,999
431,-81.86935917897017,-31.201200986111445,999
432,-66.46049552578982,-31.57661913467923,999
433,-91.26766641806368,-32.13957238059785,425
434,-24.04379496437121,-31.95635089276276,999
435,-124.926953102941,-31.816518056409308,999
436,-56.065091515208564,-31.906333059887057,999
437,-57.50149890927908,-31.63221194803715,999
438,-43.092338609417766,-31.3015641317723,999
439,-99.80452035729539,-31.675781386919425,999
440,-57.51603080486081,-31.9651703109143,999
441,-88.0290197748408,-32.18065840405419,999
442,-77.71800473859744,-32.46724709626501,999
443,-70.18152181537235,-32.491615642555146,999
444,-56.00110476950397,-32.57653995633361,999
445,-48.58111367079057,-32.202899387359224,999
446,-43.595889620724975,-32.14634761369964,999
447,133.47569261912176,-30.20276088828962,766
448,-66.52551068432503,-30.606588739747146,999
449,92.79092138791434,-28.901872305122396,784
450,-52.18597188198295,-28.753750645992874,999
451,-71.74321533974111,-29.204395301931953,999
452,-96.95690939729056,-29.297019903581813,999
453,-114.37788833410832,-30.163634040829212,999
454,-126.21417079763081,-31.115346729526944,999
455,-93.49195362263299,-31.036352001614883,999
456,-36.93139737442712,-30.607443214053163,999
457,-46.614298281902734,-30.835448685839648,999
458,-33.62669098446568,-30.362836030950206,999
459,-27.468661564485615,-30.410943657014837,999
460,296.3060578273723,-27.32930144053114,170
461,-60.06874902152037,-27.779472270331087,999
462,-81.77360740246515,-28.638654226067743,999
463,284.75204782863364,-25.79656600987396,208
464,-61.597211150280565,-26.586301509970596,999
465,292.38197140037596,-23.345186624128356,143
466,-64.8911751504809,-23.67513300242912,999
467,-68.02339225385012,-24.47063453768643,999
468,-21.106074198844404,-24.23362285907578,999
469,275.04784981098925,-21.170059141870823,216
470,-41.632383278439924,-21.35292784690666,999
471,-43.29958159907117,-21.7510879644523,999
472,-43.69643373822903,-22.0278951678107,999
473,-45.44600203194228,-22.188644540795504,999
474,257.66216262838014,-19.28077340526503,174
475,271.1971589925784,-16.226227376208918,146
476,-68.71724120620189,-16.95843105387175,999
477,-12.863219308674296,-16.82032115179764,999
478,242.5558703812021,-14.28004696969367,323
479,254.87227445615972,-11.801764920874396,186
480,-63.10416791455794,-12.195813551484044,999
481,269.5416034010596,-9.55243628296001,462
482,-25.793277764712773,-9.243802144949438,999
483,-75.28434992384527,-9.621213040879287,999
484,-73.07028120389327,-10.46377293624448,999
485,221.45189830904098,-7.721284447669697,611
486,229.09750104682348,-5.057514170237296,266
487,-51.485268681036914,-5.026869578945873,999
488,-43.44036762292452,-5.763060125530935,275
489,-69.60265753997965,-6.661923221921695,999
490,10.180868898505365,-6.697555982912919,999
491,-8.446976184850707,-6.6599367145568,999
492,-10.163579239569257,-6.549948443486101,999
493,-18.721462694951768,-6.347597093427998,999
