,ep_reward,steps,avg_reward
1273,-166.14725377733225,356,-173.28546306777946
1274,-151.30982044174465,500,-170.99509166843822
1275,-96.4579167280904,500,-169.30738314253162
1276,-266.6220639107622,409,-170.01544526424146
1277,-35.171417029220535,500,-170.16110396658328
1278,-128.97994917948407,270,-171.51837891362786
1279,-227.00545577900118,488,-173.20301733381174
1280,-249.55432169020304,352,-173.6105564564606
1281,-127.54214503006716,417,-173.97819019311632
1282,-150.1654019530762,498,-175.44821361501462
1283,-105.00267397053226,500,-176.78186275841688
1284,23.91089198773186,500,-176.15082396887613
1285,-112.93727364732642,308,-176.7033486224759
1286,25.153775159533147,500,-176.91045678826828
1287,-47.51282023151354,500,-176.86948666205862
1288,-33.391483589634554,500,-176.13801643188432
1289,-181.32846731762174,485,-178.03614317757598
1290,-188.32048291010614,472,-179.849741919486
1291,-61.47602571064634,500,-179.18500868613003
1292,-84.07868583128248,234,-179.93159840263007
1293,-36.71349979383185,500,-180.5282187487175
1294,-5.177394319465827,500,-179.7863855375224
1295,48.32069799616831,500,-178.02273121511072
1296,-18.525919950804877,500,-178.11756449947814
1297,12.055646764748337,500,-177.7698089318467
1298,-287.2892883135401,319,-180.4633423737552
1299,-18.424773582797947,500,-180.69997842928385
1300,52.636313889609106,500,-179.99872153132284
1301,29.535801526763937,500,-176.52826526718684
1302,41.093675340795905,500,-176.0259147345397
1303,-67.23377586793677,245,-174.10852255627523
1304,-33.54973840833706,500,-171.49900776344867
1305,-22.83667627736036,500,-169.42471574106744
1306,50.5875471162485,500,-164.42081271394622
1307,-11.491075543990124,500,-163.2349248904146
1308,-30.98937972706175,500,-162.4543004511931
1309,-43.72913122440268,500,-162.4262301129722
1310,-613.8594614354121,220,-168.77035884158167
1311,-270.6239970120905,88,-171.11127230336754
1312,-510.70150735622553,281,-175.100171565924
1313,-302.0125406920677,90,-177.48964383715105
1314,-98.6967257737342,293,-178.2481100795175
1315,24.138738933959313,500,-173.32930431509135
1316,-164.94888057204176,214,-171.53435975518514
1317,-213.608711354592,109,-168.58310246891386
1318,-277.7450359116945,124,-165.0557293538559
1319,-203.41013173545542,206,-162.88835662547453
1320,-290.11885829484623,132,-161.9868760298666
1321,-233.37245151824737,89,-164.41240306468364
1322,-203.87243202233662,265,-164.13815391849622
1323,15.637382685700812,500,-164.75931875340834
1324,24.856826599649505,500,-163.63197116571095
1325,22.82289237142034,500,-162.64709608737948
1326,-51.66846318725793,500,-162.64727917835552
1327,-238.00277942761983,117,-164.85838575497576
1328,-273.47341628913836,90,-167.388581056999
1329,-261.7629060814862,163,-167.28256741546826
1330,-9.628272149074208,500,-165.02963964829013
1331,-102.60806565108906,365,-162.99747294836027
1332,70.57071494798524,500,-160.47795293376194
1333,-23.988470023703744,500,-159.7257926037715
1334,21.339738964347532,500,-158.29948375692013
1335,-125.92396255847359,130,-158.3886810419877
1336,-266.7234875051182,129,-159.37540596208248
1337,-155.1508489468494,92,-158.33033333401704
1338,-131.6465893962117,62,-158.7597923686388
1339,-61.0654776182795,93,-158.42190841367818
1340,-120.84947268285651,139,-158.9514425561411
1341,-58.9320040246633,182,-159.37675536731527
1342,-66.0903733240575,119,-157.22198917849528
1343,-204.15011500517562,116,-156.74290267296647
1344,5.570889959474192,500,-153.64698682823098
1345,-499.9342786932646,459,-155.5218372774784
1346,25.90681827811049,500,-150.59799621905225
1347,48.85718912217691,500,-146.3784665887963
1348,-443.89444561439194,145,-149.5092445943193
1349,-175.93148333247262,93,-148.5575734775152
1350,-130.79162210589962,500,-148.30129695826912
1351,23.431314429627083,500,-145.9942998891764
1352,17.681098319846512,500,-143.702848565756
1353,49.676084170016985,500,-142.53692716770738
1354,-40.989563499013656,103,-140.47668142812833
1355,44.29189497851373,500,-135.8258855557676
1356,48.999539752403415,500,-131.59965485748
1357,9.038303574583265,500,-128.19161415919945
1358,34.2206287260029,500,-122.52550534211736
1359,74.92622340310632,500,-118.99158463476583
1360,20.89065238944029,500,-114.2397217332671
1361,13.077809119324554,500,-110.85170143505387
1362,75.27452575079823,500,-107.04457707036102
1363,52.79615197864293,500,-101.30428212637963
1364,-220.98324904584885,127,-101.5137961618811
1365,26.081342656542216,500,-99.22448873835127
1366,-11.20495921554237,500,-97.48674929847326
1367,-79.15099472493934,197,-96.66182048329203
1368,-15.562939465161937,500,-96.08955261305792
1369,-129.9674226138076,415,-96.56360355782026
1370,-243.1201649529702,109,-98.46970288064585
1371,-244.47973655062592,101,-99.2774622116133
1372,-204.6827029588962,89,-99.30912201166537
1373,-1.8778164480752544,500,-97.66642763837281
1374,36.90099051983536,500,-95.78431952875701
1375,19.495013979485226,500,-94.62479022168125
1376,-64.66757113979307,411,-92.60524529397155
1377,-217.6118748119341,378,-94.42964987179869
1378,-48.59387501860538,266,-93.62578913018987
1379,6.939040802120869,500,-91.28634416437865
1380,19.893989867127814,500,-88.59186104880536
1381,48.07837552438404,500,-86.83565584326085
1382,45.59185299563571,500,-84.87808329377373
1383,3.1101748301994516,500,-83.79695480576642
1384,29.092036750572515,500,-83.745143358138
1385,30.030522992546413,500,-82.31546539173925
1386,45.39930494340403,500,-82.11301009390056
1387,-0.649994448744984,500,-81.64438183607288
1388,60.57847586314358,500,-80.70468224154511
1389,41.048155657286685,500,-78.48091601179603
1390,64.20428884206963,500,-75.95566829427428
1391,10.493791368319002,500,-75.23597012348462
1392,-39.367048175693824,500,-74.78885374692872
1393,-239.33301581701153,94,-76.81504890716053
1394,30.21621105656079,500,-76.46111285340027
1395,44.35648607013447,500,-76.50075497266059
1396,-26.32582493739541,500,-76.57875402252651
1397,38.803885055719924,500,-76.31127163961679
1398,-1.8444358703790074,500,-73.45682311518517
1399,-417.77011037535334,271,-77.45027648311074
1400,-737.387561637272,249,-85.35051523837954
1401,-55.27712918731149,500,-86.1986445455203
1402,-12.937984367987294,500,-86.73896114260813
1403,-29.452047160003616,500,-86.36114385552881
1404,35.314298676165734,500,-85.67250348468379
1405,-72.12768421449637,500,-86.16541356405514
1406,53.11413779987312,500,-86.14014765721889
1407,-84.99065509324143,500,-86.87514345271138
1408,-104.41178145257503,309,-87.60936746996651
1409,-216.36290277783485,379,-89.33570518550083
1410,68.77434190149256,500,-82.5093671521318
1411,83.21312828932138,500,-78.97099589911768
1412,19.77310406558978,500,-73.66624978489953
1413,81.35835630546501,500,-69.8325408149242
1414,78.47273714229576,500,-68.06084618576389
1415,104.19976233015372,500,-67.26023595180195
1416,64.80579682285206,500,-64.96268917785301
1417,97.3490977015458,500,-61.853111087291644
1418,-201.90874421105718,260,-61.09474817028526
1419,-161.1566829941226,256,-60.67221368287194
1420,53.06670153987142,500,-57.24035808452478
1421,-350.22408607085407,115,-58.408874430050844
1422,125.95886177272708,500,-55.1105614921002
1423,58.76604406615047,500,-54.67927487829571
1424,-564.6615966962877,190,-60.574459111255074
1425,-280.699840391729,500,-63.609686438886555
1426,32.26424972267408,500,-62.77035930978724
1427,-332.31012501363693,236,-63.71343276564741
1428,-321.7983758854354,113,-64.19668236161037
1429,120.24674599533702,500,-60.37658584084215
1430,51.92514943754961,500,-59.761051624975906
1431,-29.52667512549519,448,-59.03023771971997
1432,42.479838432146465,500,-59.31114648487836
1433,59.69223760115946,500,-58.47433940862971
1434,-172.76762322150327,111,-60.415413030488224
1435,-331.53957034512393,83,-62.471569108354736
1436,-165.17281246360392,103,-61.456062357939594
1437,-55.32840302660193,275,-60.457837898737125
1438,116.68045689927192,500,-57.97456743578229
1439,-132.44472201966437,134,-58.68835987979614
1440,89.93521804205027,500,-56.58051297254707
1441,67.87871341753831,500,-55.312405798125056
1442,45.74054667240138,500,-54.19409659816047
1443,69.85737661976117,500,-51.4540216819111
1444,84.82667451062606,500,-50.66146383639958
1445,91.73777141570706,500,-44.744743335309856
1446,82.9491772752708,500,-44.17431974533825
1447,80.28388546003274,500,-43.860052781959695
1448,64.40119279353465,500,-38.777096397880435
1449,-167.90043093206089,131,-38.696785873876316
1450,56.23861790686595,500,-36.82648347374866
1451,-254.66662819313981,96,-39.60746289997633
1452,11.254592608333223,500,-39.67172795709146
1453,-234.20334020289,114,-42.51052220082053
1454,54.305631659425465,500,-41.55757024923614
1455,5.13254931148559,127,-41.94916370590642
1456,69.03533226761837,500,-41.748805780754275
1457,32.89820448561389,112,-41.51020677164397
1458,-179.29032586059355,422,-43.64531631750993
1459,-126.6857166654874,300,-45.66143571819587
1460,60.46858122407083,500,-45.26565642984957
1461,58.55158458068165,500,-44.81091867523601
1462,-216.36635810471017,113,-47.72732751379108
1463,-313.70460194409236,107,-51.39233505301844
1464,-224.75724858987076,117,-51.430075048458654
1465,-270.9052125806793,119,-54.39994060083087
1466,-287.30477940303945,129,-57.16093880270584
1467,-306.5755735781845,80,-59.43518459123828
1468,-315.1532526816747,99,-62.43108772340341
1469,-175.63388871612312,127,-62.88775238442655
1470,68.69807163118341,500,-59.76957001858503
1471,-189.20664911631928,178,-59.216839144241966
1472,-168.51287788131106,392,-58.855140893466114
1473,93.40026418358656,500,-57.90236008714949
1474,-245.53194355614812,109,-60.726689427909335
1475,-189.42085290035374,167,-62.815848096707725
1476,-182.57712037439157,390,-63.9949435890537
1477,-139.37947173278252,323,-63.21261955826218
1478,75.08982646703294,500,-61.975782543405806
1479,110.77352351283687,500,-60.93743771629865
1480,72.6481754852915,500,-60.40989586011701
1481,-273.7330361395136,135,-63.62800997675599
1482,-218.85555042639305,151,-66.27248401097627
1483,80.43096186470592,500,-65.49927614063122
1484,64.7352461313249,500,-65.14284404682368
1485,35.51222015118088,500,-65.08802707523733
1486,82.61637432867114,500,-64.71585638138467
1487,111.73627924528543,500,-63.591993644444365
1488,-137.31392916606654,248,-65.57091769473647
1489,125.65694444183745,500,-64.72482980689097
1490,125.75209147496219,500,-64.10935178056205
1491,-126.59959736989784,226,-65.4802856679442
1492,-130.6477935679343,260,-66.3930931218666
1493,85.58726217058432,500,-63.143890341990655
1494,119.1539810742535,500,-62.254512641813726
1495,77.77854956906825,500,-61.92029200682438
1496,-334.3668106268128,395,-65.00070186371855
1497,46.96826970469026,500,-64.91905801722885
1498,78.35842662332679,500,-64.11702939229178
1499,108.73550836605813,500,-58.851973204877694
1500,92.59582017404318,500,-50.55213938676453
1501,52.460947172845266,500,-49.47475862316296
1502,122.26100765942039,500,-48.1227687028889
1503,62.22801417621434,500,-47.20596808952671
1504,87.62540146959682,500,-46.6828570615924
1505,134.3647657184404,500,-44.61793256226303
1506,60.4161349101159,500,-44.54491259116061
1507,57.7872248359421,500,-43.117133791868774
1508,80.13651774782417,500,-41.27165079986478
1509,119.53044182116835,500,-37.91271735387474
1510,147.02819541110904,500,-37.13017881877857
1511,-204.54621287774762,128,-40.007772230449255
1512,-274.4542982361552,139,-42.95004625346671
1513,-231.814488142933,87,-46.08177469795069
1514,-284.9450031435931,134,-49.71595210080959
1515,-201.66331321155008,223,-52.774582856226615
1516,-373.0430668782754,114,-57.15307149323789
1517,-279.1071271202368,99,-60.91763374145572
1518,50.37737070873513,500,-58.394772592257794
1519,80.48987981742147,500,-55.978306964142355
1520,70.99470080409267,500,-55.79902697150013
1521,57.608940096292116,500,-51.72069670982868
1522,-94.07497886680936,384,-53.92103511622404
1523,-286.91036256238453,320,-57.37779918250939
1524,-298.70390323128356,110,-54.71822224785935
1525,-277.25107449089165,107,-54.68373458885097
1526,-103.29317111449716,160,-56.039308797222695
1527,65.81981996866494,500,-52.058009347399675
1528,18.83110566173369,500,-48.65171453192798
1529,48.60281058585227,500,-49.36815388602283
1530,-264.447920852316,89,-52.531884588921486
1531,28.90201124248605,500,-51.94759772524168
1532,76.64598873213629,500,-51.60593622224178
1533,84.03342658444373,500,-51.36252433240894
1534,24.977098234561492,500,-49.38507711784828
1535,92.21010192616791,500,-45.147580395135364
1536,30.966764897461708,500,-43.186184621524696
1537,70.59129714141571,500,-41.92698761984453
1538,126.55720426903761,500,-41.828220146146876
1539,93.78441990611178,500,-39.56592872688911
1540,99.7125311069878,500,-39.46815559623975
1541,220.05664883964045,395,-37.94637624201873
1542,-156.20795030174568,488,-39.96586121176019
1543,218.30630860949185,313,-38.481371891862885
1544,-0.16193617587870524,500,-39.331257998727935
1545,115.5732986822587,500,-39.09290272606241
1546,-279.25114420462944,99,-42.71490594086142
1547,-136.67859037833244,276,-44.88453069924507
1548,141.43637350493316,500,-44.114178892131086
1549,4.367391572157055,500,-42.39150066708889
1550,-317.55603187977204,119,-46.12944716495529
1551,97.1748255762129,500,-42.61103262726175
1552,-155.60065575011447,376,-44.27958511084622
1553,33.18267842112056,500,-41.60572492460612
1554,-159.6681598610709,376,-43.7454628398111
1555,-158.67691303420858,374,-45.383557463268026
1556,93.45650686482948,500,-45.13934571729591
1557,36.45328886189111,500,-45.10379487353313
1558,24.560164728605905,500,-43.06528996764115
1559,32.073304577210855,500,-41.47769975521416
1560,-184.315923731903,148,-43.92554480477391
1561,-60.793096741981664,231,-45.11899161800054
1562,-178.13197766371604,275,-44.73664781359061
1563,33.71590601163061,500,-41.262442734033364
1564,20.008586746685143,500,-38.81478438066782
1565,-126.88222857185582,125,-37.37455454057958
1566,82.85336291496854,500,-33.6729731173995
1567,69.29671654167255,500,-29.91425021620093
1568,5.435384005096143,500,-26.708363849333224
1569,101.96496531477663,500,-23.932375309024223
1570,-179.93308475359092,326,-26.418686872871962
1571,64.99672904903049,500,-23.876653091218465
1572,59.47182950063291,500,-21.596806017399025
1573,-153.98840483117294,306,-24.07069270754662
1574,-155.26878497966885,290,-23.16806112178183
1575,-53.55703426357905,500,-21.80942293541408
1576,20.07995735856471,500,-19.78285215808452
1577,-139.98622344556875,269,-19.788919675212384
1578,18.41376779177319,500,-20.355680261964977
1579,-134.33776360351345,218,-22.80679313312848
1580,95.66730869384497,500,-22.576601801042948
1581,-154.74280808402625,355,-21.386699520488083
1582,17.755781684558677,500,-19.02058619937856
1583,49.505617610166446,500,-19.329839641923957
1584,-251.8946135341921,494,-22.496138238579125
1585,-120.30749323778235,152,-24.05433537246876
1586,114.58658551883296,500,-23.734633260567133
1587,-198.98336636423846,279,-26.841829716662374
1588,-38.78768711103906,500,-25.856567296112097
1589,-132.3298955875625,500,-28.4364356964061
1590,95.5216596480314,500,-28.738740014675408
1591,-44.72242916114065,89,-27.919968332587835
1592,-76.25853162880338,122,-27.376075713196528
1593,-110.626674172484,119,-29.338215076627215
1594,133.61330639915798,500,-29.19362182337817
1595,-68.65364309709295,358,-30.65794375003978
1596,52.67486092008367,500,-26.787527034570818
1597,-78.77123156038363,148,-28.044922047221558
1598,20.167510503043744,166,-28.62683120842439
1599,-64.51223213181345,177,-30.35930861340311
1600,27.894784060177102,129,-31.00631897454177
1601,20.54671625519589,108,-31.32546128371826
1602,-134.64759502882094,118,-33.89454731060067
1603,9.287920162223557,111,-34.42394825074058
1604,-82.3955927170557,169,-36.1241581926071
1605,53.226803610493306,136,-36.93553781368657
1606,-24.295057923118243,500,-37.78264974201891
1607,10.642589496542389,500,-38.254096095412905
1608,18.01517566833333,500,-38.875309516207814
1609,43.1673018525127,500,-39.63894091589437
1610,-52.26235239259306,500,-41.63184639393139
1611,-232.88778234921782,360,-41.915262088646095
1612,235.91552169455022,194,-36.81156388933905
1613,239.0396285142263,353,-32.10302272276745
1614,-41.91947882630329,500,-29.67276747959455
1615,-124.0341265772987,160,-28.89647561325204
1616,-262.6168448123576,88,-27.792213392592856
1617,60.01907591855148,500,-24.400951362204978
1618,17.591496322925764,500,-24.728810106063065
1619,26.312696398028294,500,-25.270581940257003
1620,-58.874000506175605,239,-26.56926895335968
1621,-38.34727822877419,132,-27.528831136610343
1622,-279.0364481976537,229,-29.378445829918782
1623,89.47114702061491,500,-25.614630734088795
1624,66.1176034389112,500,-21.96641566738685
1625,62.82928669944721,144,-18.565612055483466
1626,41.60837698270507,114,-17.11659657451144
1627,197.39148364033701,500,-15.80087993779472
1628,159.3320733304265,500,-14.395870261107792
1629,53.09601005456926,104,-14.350938266420625
1630,-23.168549903224545,119,-11.93814455692971
1631,262.54786548708876,438,-9.601686014483686
1632,77.68625045251173,500,-9.591283397279929
1633,-82.05975597976406,500,-11.252215222922008
1634,59.91331252733936,500,-10.902853079994227
1635,-0.4397762742182214,500,-11.829351861998088
1636,-20.37616702101002,94,-12.342781181182804
1637,-32.20814252592125,83,-13.370775577856175
1638,-11.194770530685588,102,-14.748295325853405
1639,-126.66961696509367,316,-16.952835694565454
1640,-16.73925690299773,500,-18.117353574665312
1641,-354.6735257846182,247,-23.8646553209079
1642,264.48152079947124,227,-19.657760609895732
1643,73.36823005606077,500,-21.10714139543004
1644,-29.190745178977988,500,-21.397429485461036
1645,49.31163225087981,500,-22.06004614977482
1646,133.04211842611264,293,-17.937113523467403
1647,59.08967382842988,155,-15.97943088139978
1648,-59.691518803702465,500,-17.990709804486137
1649,236.98183660258744,418,-15.66456535418183
1650,-209.32382730429657,93,-14.582243308427076
1651,-242.20398002372053,99,-17.976031364426408
1652,0.06872594049561087,284,-16.41933754752031
1653,140.06833883180886,500,-15.350480943413427
1654,245.1949254971732,286,-11.301850089830985
1655,265.4092918164856,285,-7.060988041324042
1656,-206.0462827389322,129,-10.05601593736166
1657,10.148914273638383,140,-10.319059683244186
1658,-51.82423933107276,149,-11.082903723840973
1659,-146.0868342549034,345,-12.864505112162117
1660,-160.1874617073783,118,-12.62322049191687
1661,-231.38543533060442,106,-14.329143877803098
1662,-167.07559037865906,128,-14.218580004952528
1663,-145.61756136162646,95,-16.011914678685102
1664,-228.09084366947144,147,-18.492908982846668
1665,-305.31308465044253,117,-20.27721754363253
1666,-81.31339759670705,212,-21.91888514874929
1667,283.95333531631167,285,-19.7723189610029
1668,-317.2020327322186,500,-22.998693128376043
1669,-353.7275396177906,331,-27.555618177701717
1670,-350.2830976526912,128,-29.259118306692717
1671,-322.73487560495744,141,-33.136434353232595
1672,-355.2134332756425,137,-37.283286980995356
1673,30.477379869846686,127,-35.43862913398515
1674,-235.28196979278755,109,-36.23876098211635
1675,-163.51201312506365,166,-37.33831077073119
1676,-81.12377217726016,500,-38.35034806608944
1677,-139.0677573769353,500,-38.3411634054031
1678,46.909859634137064,120,-38.056202486979466
1679,-18.325310032566826,500,-36.89607795127
1680,-33.23894046881794,500,-38.18514044289663
1681,-57.5755006626033,250,-37.2134673686824
1682,-59.79737416955792,500,-37.98899892722356
1683,-22.628676219244674,500,-38.71034186551768
1684,149.9786690585166,500,-34.69160903959059
1685,156.27170974335945,500,-31.925817009779177
1686,-16.37010639971716,124,-33.23538392896468
1687,113.92018202404537,500,-30.10634844508183
1688,163.87929518266455,500,-28.079678622144794
1689,-36.51216049304399,500,-27.121501271199612
1690,-102.2393038917516,308,-29.099110906597442
1691,-278.69514360570497,92,-31.438838051043085
1692,-224.49717907302488,86,-32.92122452548531
1693,-52.985589261520744,132,-32.34481367637567
1694,-15.571911692494922,298,-33.83666585729219
1695,16.634120306941412,147,-32.98378822325185
1696,4.523878612034754,500,-33.465298046332336
1697,-320.92506665636097,221,-35.886836397292114
1698,-485.70891350242215,219,-40.94560063734677
1699,20.94724453742188,214,-40.09100587065443
1700,-48.330683155866886,143,-40.853260542814866
1701,148.10208645981993,500,-39.57770684076862
1702,127.34729204288811,500,-36.95775797005153
1703,250.98146053483333,326,-34.54082256632544
1704,-158.31155825697448,222,-35.29998222172462
1705,-165.434270568112,164,-37.486592963510674
1706,-44.40297994796859,500,-37.687672183759176
1707,249.66671774656297,168,-35.29743090125897
1708,242.59617777687293,406,-33.05162088017358
1709,130.41970725310335,500,-32.17909682616767
1710,-70.43039662615458,500,-32.360777268503284
1711,-94.42585118160324,130,-30.976157956827137
1712,94.43456564472385,500,-32.3909675173254
1713,-351.7521650864676,127,-38.29888545333234
1714,-28.007231221344213,112,-38.159762977282746
1715,2.201859436030958,125,-36.897403117149445
1716,38.687945731961634,500,-33.884355211706264
1717,154.08566893164186,500,-32.94368928157536
1718,32.13069979711577,119,-32.798297246833464
1719,-76.44085197582288,164,-33.82583273057197
1720,-5.70107627164397,133,-33.294103488226654
1721,-29.298615868527065,115,-33.20361686462418
1722,-126.74503874387995,72,-31.68070277008645
1723,-96.40381771619735,77,-33.53945241745457
1724,30.092819928008282,141,-33.89970025256359
1725,-131.1158994848361,80,-35.83915211440643
1726,-128.93561194675917,66,-37.54459200370108
1727,42.074054110277814,99,-39.09776629900166
1728,-52.01320759568377,130,-41.21121910826277
1729,-3.7415589358454184,151,-41.77959479816691
1730,257.10155082725225,224,-38.97689379086215
1731,-24.278967934687977,500,-41.8451621250799
1732,217.40450877570203,318,-40.44797954184801
1733,221.99000161291667,413,-37.4074819659212
1734,-19.73789199615824,148,-38.203994011156176
1735,227.35165521900683,389,-35.92607969622393
1736,259.20230969728084,353,-33.13029492904102
1737,256.4440380393402,344,-30.243773123388408
1738,-17.508200130484894,131,-30.3069074193864
1739,-35.04040240702719,137,-29.39061527380574
1740,-108.91000747052892,229,-30.312322779481043
1741,32.20525393673658,500,-26.4435349822675
1742,219.29346655662613,292,-26.895415524695945
1743,-51.11902873290634,500,-28.140288112585623
1744,172.545551273587,343,-26.122925148059966
1745,236.5150153019231,421,-24.250891317549534
1746,132.37448625840733,500,-24.257567639226586
1747,119.20513372834645,500,-23.656413040227427
1748,-56.851691752513936,500,-23.62801476971554
1749,244.6574322626551,490,-23.551258813114863
1750,36.27080802162616,500,-21.09531245985563
1751,0.11553636283010471,500,-18.672117295990127
1752,-257.3353674636759,164,-21.24615823003184
1753,-195.03241610900787,122,-24.59716577944001
1754,-192.2729607969609,109,-28.971844642381356
1755,-334.8495772671848,181,-34.97443333321806
1756,-45.23466967903248,163,-33.36631720261906
1757,231.15762757328272,230,-31.156230069622612
1758,199.86893647309668,206,-28.639298311580916
1759,74.4021480199536,500,-26.434408488832347
1760,-3.712444736152958,500,-24.86965831912009
1761,-91.2609401141689,275,-23.468413366955737
1762,-206.89153052505264,370,-23.866572768419672
1763,-174.65886864805952,80,-24.156985841284005
1764,-197.84335445316484,114,-23.854510949120936
1765,-191.84003863649164,89,-22.719780488981424
1766,-283.0252424735927,84,-24.73689893775029
1767,-216.56066575532043,109,-29.7420389484666
1768,-242.5122622708227,94,-28.99514124385265
1769,-167.99296777521522,91,-27.137795525426892
1770,-264.4348990272673,130,-26.27931353917266
1771,-150.0657047420031,144,-24.552621830543114
1772,15.129057540404588,226,-20.849196922382642
1773,-104.43355025530133,79,-22.198306223634123
1774,-89.34129562816771,70,-20.73889948198793
1775,-42.53480915183843,87,-19.52912744225567
1776,-32.84898881725066,115,-19.04637960865558
1777,-7.226149167234794,94,-17.727963526558575
1778,-42.36859610460213,99,-18.62074808394597
1779,-69.17246668131443,73,-19.129219650433445
1780,4.852574674922522,78,-18.74830449899604
1781,-61.95924413649036,96,-18.792141933734904
1782,-130.23670639254556,239,-19.49653525596478
1783,2.0869013505896707,500,-19.24937948026644
1784,74.67041088746399,500,-20.00246206197696
1785,89.91008189434548,500,-20.666078340467102
1786,24.640718103109204,500,-20.25597009543883
1787,210.52222132536963,240,-19.2899497024256
1788,42.318752037155946,124,-20.50555513388068
1789,-62.472045470410485,136,-20.76515398365435
1790,268.93317159514635,453,-17.05342922878537
1791,214.6065591778195,256,-12.120412200950128
1792,-19.110254034249763,255,-10.066542950562376
1793,-14.937353826197764,154,-9.68606059620915
1794,-56.61216504115354,500,-10.096463129695737
1795,-112.88147519717069,500,-11.391619084736856
1796,-203.6935274100636,143,-13.47379314495784
1797,-161.25631418039626,117,-11.877105620198192
1798,-175.59666606886353,169,-8.775983145862607
1799,59.37158303677857,500,-8.391739760869037
1800,14.178529227767342,217,-7.766647637032699
1801,-116.35931058252507,72,-10.411261607456145
1802,-132.31033183367202,75,-13.00783784622175
1803,-104.88081204532182,60,-16.5664605720233
1804,-125.73330689967915,52,-16.240678058450346
1805,-148.0399649788792,75,-16.066735002558016
1806,-148.38842378017918,70,-17.10658944088012
1807,13.903067084029416,110,-19.464225947505454
1808,-105.94933107593145,474,-22.9496810360335
1809,301.23310818718613,320,-21.24154702669267
1810,-99.18239619836427,336,-21.529067022414765
1811,55.88936938467808,500,-20.02591481675195
1812,23.249800525718946,500,-20.737762467942
1813,-119.74299166318288,380,-18.41767073370916
1814,-200.16887439003972,222,-20.139287165396116
1815,-442.0860430024361,129,-24.582166189780786
1816,-384.8096284163304,127,-28.817141931263706
1817,-212.00613404410828,90,-32.4780599610212
1818,-289.65618456100054,102,-35.69592880460237
1819,-244.87488911141216,122,-37.38026917595826
1820,-143.5128786088454,263,-38.75838719933028
1821,-34.02460101626721,99,-38.80564705080768
1822,-38.88436802241976,82,-37.92704034359308
1823,-77.00031487883503,277,-37.73300531521946
1824,44.408542930492544,500,-37.58984808519461
1825,30.234284546268317,500,-35.97634624488357
1826,75.28598288485401,500,-33.93413029656744
1827,-11.277281221679427,500,-34.46764364988701
1828,-252.33646923145432,89,-36.47087626624471
1829,-255.916936559384,116,-38.992630042480094
1830,-287.72784686469754,120,-44.44092401939959
1831,-241.57455247691064,93,-46.61387986482182
1832,-168.67432433633337,192,-50.47466819594218
1833,-268.77832432177047,111,-55.38235145528905
1834,-185.0543533423658,98,-57.03551606875113
1835,29.517838059781976,500,-59.01385424034338
1836,35.64729937721196,500,-61.249404343544064
1837,16.941624704735318,500,-63.644428476890106
1838,15.622745700328563,500,-63.313119018581965
1839,22.37232324478345,500,-62.73899176206386
1840,-209.02988112891538,298,-63.74019049864773
1841,-386.87447567902933,109,-67.93098779480539
1842,77.40416999832239,500,-69.34988076038843
1843,-93.62765352281639,175,-69.77496700828752
1844,-112.53598005505926,216,-72.625782321574
1845,107.9421018829767,500,-73.91151145576345
1846,223.7993145707951,408,-72.99726317263958
1847,94.1929519929133,500,-73.2473849899939
1848,174.72711075536557,500,-70.93159696491512
1849,93.6384385384819,500,-72.44178690215685
1850,190.65410508875777,470,-70.89795393148553
1851,34.81242545353762,500,-70.55098504057847
1852,-63.61005547542514,500,-68.61373192069594
1853,-268.53678204591324,127,-69.348775580065
1854,-208.2904263754673,106,-69.50895023585007
1855,-274.1158225798275,91,-68.90161268897648
1856,-313.7197449290928,110,-71.5864634414771
1857,-291.0890910768831,138,-76.80893062797874
1858,-257.7436618403143,142,-81.38505661111286
1859,236.96416169841228,242,-79.75943647432825
1860,-133.86844069322837,422,-81.060996433899
1861,176.23558357636983,500,-78.38603119699364
1862,37.40149448809958,500,-75.94310094686212
1863,160.78134842344343,500,-72.58869877614708
1864,-153.00127278074646,310,-72.14027795942292
1865,-132.1415586072557,305,-71.54329315913054
1866,-309.4445833135669,125,-71.80748656753028
1867,-293.89167641492884,178,-72.58079667412636
1868,-46.515057269812395,128,-70.62082462411627
1869,239.00840474860718,249,-66.55081089887805
1870,-145.88782303512062,244,-65.36534013895658
1871,237.50159130299033,257,-61.48966717850665
1872,159.692436012055,500,-60.044033393790144
1873,228.05640269638894,329,-56.719133864273246
1874,131.7228546295139,500,-54.508492361696426
1875,33.925191592408915,500,-53.74389235425396
1876,91.92885045131982,500,-52.49611396156824
1877,113.56436291908813,500,-51.28820884070503
1878,206.87546576332477,301,-48.79576822202576
1879,-10.818514987549207,75,-48.212228705088094
1880,-73.0452397952144,85,-48.99120684978947
1881,-136.1025642307625,245,-49.73264005073218
1882,-145.70343181978538,275,-49.887307305004576
1883,-147.59356557383478,316,-51.384111974248825
1884,-148.7951740185861,476,-53.61876782330935
1885,180.5674371596555,500,-52.71219427065625
1886,-16.780200403863788,162,-53.12640345572597
1887,257.6182517172324,474,-52.65544315180734
1888,102.77789989808434,500,-52.050851673198046
1889,59.78840103280251,500,-50.82824720816591
1890,48.797662216882536,500,-53.02960230194855
1891,-92.67306161182933,113,-56.10239850984503
1892,-167.59539477206505,82,-57.5872499172232
