,ep_reward,avg_reward
577,263.22403454123975,180.7590969625977
578,172.60861971950303,179.66939519320167
579,-58.35615029555569,176.26063488153318
580,304.0254033956254,176.7054895565846
581,279.3337118972191,176.66650805028112
582,17.59501153185174,174.35514008963372
583,244.69423330697438,174.14970055078552
584,313.7768760823694,174.7230200638173
585,281.56997096502386,174.88684052211454
586,17.30737491106025,172.72325584131343
587,283.24575140883144,173.19075530153938
588,-92.1597742250376,169.6639451663334
589,276.3985161571999,171.8863071285855
590,262.0739416033095,171.71566934567701
591,258.4035349985535,171.5582190656423
592,249.5139450033386,171.44053795816532
593,290.7632070852556,174.2238586360962
594,259.7457405453741,177.08446382035086
595,255.75560609819547,179.57659414674592
596,292.88408463269735,181.95431070615666
597,205.55984140070007,183.64133661371167
598,259.0115325072561,183.19844126219107
599,29.224306083017154,180.68608013288542
600,294.4668860693977,181.11032289287007
601,225.25651203320427,180.52339808871398
602,287.98452484257666,180.8932226222743
603,300.96341715872825,181.18371614809655
604,259.61312696925745,181.08519489469126
605,272.2990334250317,181.04497196254542
606,260.84968649359325,181.0162703786276
607,265.0816262869314,183.4120524188074
608,294.44081594146326,185.55750387622692
609,-127.30579478607183,181.35417822720467
610,292.9989307753949,181.8612603100523
611,295.3234308615368,184.54373556237013
612,178.37910897588722,183.3356559957083
613,289.57068938188854,185.65923079255447
614,284.4786766969692,186.05963199812697
615,271.2855421405403,185.58686069138025
616,234.48573165761064,184.8356943611357
617,61.47222621429981,182.49798749673758
618,33.045354810492086,182.17239640225566
619,23.6494061892369,179.7095188657862
620,-38.00773002726484,176.81270733727172
621,48.08834720002872,174.47632426509566
622,58.104647986100815,172.36217184805844
623,28.485655035100052,169.8035831057101
624,35.899565973410375,167.43385508224787
625,261.00035681766036,167.21015870879725
626,274.1224484526417,167.4187035753188
627,292.03981186706227,167.79516848405464
628,269.475616909014,167.39498400666287
629,284.4925542985363,167.56201461109032
630,266.83763734606623,169.89801742754523
631,246.2276768236878,172.49047151073304
632,288.6512895650068,175.17337497237907
633,253.43639954211224,177.40990573320684
634,264.0848063714584,177.16076856865683
635,311.8438102494039,180.76778796566617
636,252.66545815212308,183.10637660995556
637,273.49229905763696,186.17400213835504
638,27.58354436426417,186.46421330660843
639,276.73411723622905,189.4683870836408
640,293.74664765896864,192.27936627166412
641,272.60444494014075,194.81779685175948
642,228.33695729792436,194.13404420188476
643,214.25225960504557,193.38175377959237
644,303.69705916969303,196.34399109445513
645,16.851892673236776,193.7007010436174
646,237.29957186069115,193.35063255439994
647,275.24342295817496,193.05670409487
648,262.4917982263775,192.72999505810756
649,284.60123755042594,192.99017147208465
650,275.2705346479827,194.2674358860208
651,261.84030624368256,196.35071585064944
652,252.69945451017367,198.18198788814473
653,273.6206131115116,198.19568892988008
654,291.61412686268324,197.98340605611833
655,275.22462030117936,197.86293647208046
656,294.29353428257076,198.15309237923415
657,288.5704135776648,200.45585376268133
658,258.97919735150595,203.06102614628747
659,302.97193570065855,203.3883664784466
660,298.18302325216854,206.71079225472312
661,258.83985501024074,209.56281843035174
662,256.1370736270118,211.93967308720443
663,252.85068952989008,214.04139993392997
664,291.4550103863325,216.46901195695955
665,268.9808191818013,218.73032817195732
666,267.3504539448651,220.88476115963797
667,301.16610522329233,221.0812865179692
668,282.97900600561195,223.64354902281815
669,277.17230301387843,225.69474831942
670,276.3657375579803,225.8347195827504
671,276.9462384621257,228.03950873949333
672,289.2245128796278,228.16196086770012
673,213.23194009693083,227.39371611538576
674,292.82558413546445,227.39726967861046
675,282.49655340751303,227.44362956845774
676,227.8844505715383,227.18095949528816
677,304.8857075822364,227.5975762256981
678,222.60693734039603,228.097559401907
679,272.28188217559045,231.4039397266185
680,289.8045243559424,231.26173093622165
681,243.8720675537153,230.9071144927866
682,40.85364170621608,231.13970079453026
683,270.1463423726502,231.394221885187
684,-40.04971394198776,227.85595598494342
685,263.10565583339087,227.67131283362713
686,62.60302548477995,228.1242693393643
687,35.91678112213947,225.65097963649737
688,150.46687574475897,228.07724613619536
689,280.160641354919,228.11486738817257
690,33.70198066172148,225.83114777875667
691,253.10972766475783,225.7782097054187
692,322.93285709547246,226.51239882634002
693,252.6757350853619,226.13152410634112
694,276.79022321383394,226.3019689330257
695,287.64670973344573,226.62087996937822
696,287.29887560349056,226.5650278790862
697,6.044580614096944,224.56987527122007
698,261.9650157548372,224.59941010369596
699,40.645185421646204,224.71361889708223
700,12.306181725810575,221.89201185364635
701,-54.742394362831185,219.092022789686
702,279.69203637901967,219.00909790505045
703,256.5420224012801,218.56488395747598
704,319.415093516003,219.16290362294342
705,263.8829827128519,219.07874311582162
706,44.746370558294416,216.91770995646866
707,261.1987980227607,216.8788816738269
708,305.52302918195653,216.9897038062319
709,263.63824721433514,220.89914422623596
710,277.24402139143695,220.74159513239636
711,306.42269220186125,220.85258774579958
712,179.3833562023824,220.86263021806454
713,-3.507805882317683,217.93184526542248
714,11.16221801593096,215.1986806786121
715,1.7420192749582952,212.50324544995635
716,299.61069339023777,213.1544950672826
717,293.6349208750977,215.47612201389057
718,243.42213713610587,217.57988983714668
719,80.03609217124077,218.1437566969667
720,56.92890599872362,219.0931230572266
721,286.5987134243403,221.47822671946972
722,283.0247404536431,223.72742764414514
723,254.38915580876966,225.98646265188185
724,265.94536914784976,228.28692068362622
725,285.2173552076921,228.52909066752653
726,23.190972160655605,226.0197759046067
727,38.39806973143175,223.4833584832504
728,267.65304122910254,223.46513272645132
729,31.091090196893987,220.93111808543486
730,292.07982086405275,221.18353992061472
731,5.143511986200565,218.7726982722398
732,279.57580720712673,218.681943448661
733,18.225263996970895,216.32983209320957
734,264.9098422865489,216.3380824523605
735,264.059717862233,215.8602415284888
736,276.7189545015642,216.10077649198323
737,281.1032390198204,216.17688589160508
738,-24.073632378186275,215.6603141241806
739,-21.743204419376283,212.67554090762448
740,44.55704676736903,210.1836448987085
741,-21.69696720120507,207.24063077729505
742,10.196591593628938,205.0592271202521
743,26.552499483613502,203.18222951903775
744,-30.108882564921913,199.84417010169167
745,-7.580272844317051,199.59984844651615
746,-23.565388400069253,196.99119884390853
747,26.97041174562068,194.50846873178298
748,-10.555584100861878,191.77799490851058
749,36.17265939139557,189.29370912692025
