,ep_reward,avg_reward,steps
387,260.86767175819716,110.77354771872912,286
388,244.05246278368716,115.06507857888526,268
389,169.92994479047462,118.28150518323139,500
390,279.9073940687117,122.59848718729022,191
391,92.0307137552147,125.52897998283714,500
392,282.7210009593678,130.18366355781203,228
393,220.88230736621279,129.8578291952962,429
394,254.98543890558884,132.9371835294764,302
395,233.87790580974192,133.03033426260708,306
396,205.44764961111278,136.11155407483355,500
397,273.6100661429175,136.89050100071555,171
398,254.37222544162307,136.9705467021778,193
399,243.85851433084608,140.627712358339,206
400,244.6864518423813,140.70288190153082,175
401,289.80837586941027,143.80111718515406,242
402,248.74746801058285,144.1115824877393,237
403,274.7461957761856,147.10746791254488,178
404,270.8048528747134,150.51900996201763,150
405,284.99299896047415,151.61769975569004,159
406,264.15422465310473,153.18134683579117,476
407,248.8204032078174,153.1801829488553,210
408,267.8328201332977,153.79501290166624,191
409,252.9143699120474,154.66557754565574,205
410,290.5982933310462,158.7131281370567,230
411,276.58540419315534,159.38495884350806,198
412,257.3656899935321,159.75435622896458,223
413,186.24852209200716,159.3121891202505,500
414,238.13546970432276,162.0191011703588,408
415,268.83131525618217,165.31167020361534,200
416,263.12623017375495,165.2295541325435,189
417,269.88329193778924,165.1961155065657,154
418,233.30121111679588,165.56356989131348,386
419,273.2343506885942,169.05529412079034,159
420,267.5110344344664,173.04388978126997,180
421,289.2267633686076,173.27801504825413,263
422,221.97907422055908,172.6014850230617,425
423,251.81294100939567,172.33504350284733,169
424,268.1393852985167,175.97145757452225,188
425,315.8127157921081,179.42532732261463,263
426,316.54633865597424,182.95734655010241,194
427,242.84183378008174,185.6508264082327,203
428,281.09646405707787,188.77983935260283,215
429,279.3398719406114,191.97938680454644,215
430,215.1606200109635,194.5205755278813,198
431,234.11417417929485,194.0799033225103,183
432,264.24148413751186,194.21199501882194,192
433,255.13574491307165,194.26591729078984,196
434,244.75410455554268,193.91889085261445,391
435,290.29296517933136,197.12078704819862,355
436,265.9593779636568,199.85372150746377,223
437,227.33209809556274,202.31283066463345,178
438,272.46454672029046,205.37118651131746,337
439,233.46239707788772,205.07914990796343,177
440,261.3381717940581,205.12145320520798,185
441,267.5347275385733,206.44893663842947,193
442,192.80755248920843,205.8105034755109,336
443,190.79783133582833,205.23061311072135,308
444,238.9757749437717,205.81732118707333,182
445,258.9333924768424,206.2942935265094,241
446,289.19805572150165,207.11694894940985,284
447,251.22172065535048,210.35363348163486,226
448,13.234702488103949,208.39320760047886,141
449,247.83329138795762,209.17175010357633,182
450,236.04707493248372,209.30428548086678,380
451,270.7876501912143,209.42799388054928,202
452,233.24565039235458,209.3935115189819,306
453,267.74066472669574,210.00854159617276,396
454,222.4873781644424,209.6465619459714,205
455,270.0601014693583,209.84231057088007,382
456,253.89562486687757,209.71013483950097,193
457,250.65738694701213,209.7469820789546,486
458,191.63386783253208,209.15229913899347,278
459,113.82656311301821,208.47467702535334,500
460,250.81303764008382,210.3311369176898,313
461,241.57765928962087,210.9993738359929,203
462,258.2053416381782,213.5074740564017,163
463,251.51849305843803,213.94889647702993,275
464,227.93283029864998,216.18470756828273,264
465,236.01251277301196,218.47310690561,212
466,260.7950789243382,221.5172224120309,237
467,193.8125873769868,223.56608530295168,239
468,213.23828641004468,224.58858165683122,314
469,196.8142363741382,224.2140906218362,327
470,239.5837679032522,227.94453337869112,319
471,275.1929473962577,231.2168519747542,312
472,176.0194730477043,232.06623823472438,306
473,223.8125320944654,234.34696800788382,244
474,242.54175201185814,235.2807774032199,178
475,267.62366005593964,235.0662470711834,207
476,232.2487197444341,236.41512364119103,191
477,243.56655917242986,236.30735142999177,267
478,240.77577346136377,237.9647301382049,320
479,30.734117388062927,236.34090928311528,500
480,246.4402116364725,238.37464558114706,207
481,258.80225550861553,239.75908248037908,205
482,240.69713918124697,239.39134064230598,263
483,267.6049329835266,241.48518716868668,208
484,214.2666474657964,242.2699805667606,183
485,277.20083319184664,242.1594627661943,200
486,288.44764577605395,242.77121386111403,236
487,248.13794425485042,242.6439165860806,210
488,250.48758461575275,242.70826780440123,243
489,256.1763813248193,243.57073216974467,199
490,270.67777619467824,243.47843599100435,211
491,238.09361322876623,244.93906498573986,223
492,200.1021768897088,244.11287674504328,204
493,251.1469873497537,244.4155235448787,159
494,280.4453337860611,244.6701224936834,307
495,263.92886401927785,244.97063207577878,201
496,241.246173315468,245.32861731282236,259
497,279.12904963193455,245.3838071477125,285
498,291.0342809419933,245.75042770271614,350
499,241.75946176539674,245.7294371770617,174
500,247.0270856119099,245.75284351475696,177
501,266.2231124239271,245.5169908803021,178
502,265.23901766352856,245.68190637683156,151
503,271.5623092237575,245.65006751130733,143
504,259.91428149924326,245.54116179755263,177
505,237.83305584274248,245.06956236637532,284
506,264.74244790408557,245.07544459888518,215
507,248.60858994364438,245.07332646624343,357
508,-4.076877405520634,242.3542294908552,107
509,252.38904177992524,242.348976209534,308
510,24.354392576881295,239.68653720199237,143
511,261.4352231649392,239.53503539171018,187
512,233.7337234362328,239.2987157261372,181
513,279.3672752852241,240.22990325806938,193
514,217.5239397182553,240.02378795820871,427
