,ep_reward,avg_reward,steps
547,-6.254230553500301,-152.00950467231615,300
548,-216.23510199055022,-151.71680600809495,89
549,-167.25781760309053,-151.1442643672978,94
550,-195.7175072936924,-151.60534100299458,177
551,-135.25756354810125,-150.81314382376152,81
552,-163.56515270632823,-150.9541529018909,100
553,-95.91734192465174,-151.8459897690075,195
554,-167.37151786748052,-151.28750806016535,161
555,-146.43295442679255,-151.38393599131714,161
556,-158.2799067137462,-151.19538915596712,214
557,2.332264478169165,-149.67716109449978,123
558,15.368298651617614,-147.21322004778733,300
559,-85.00034176893018,-145.11368614238802,103
560,-152.63787469841938,-146.81842443893757,178
561,-92.3831170435359,-145.08517983235097,183
562,-98.85185518972092,-143.67112011006125,105
563,-65.75928335123946,-141.89005876846798,276
564,-85.08628518906178,-140.8549501250743,202
565,-122.6003953237561,-139.39507973936338,140
566,-121.24448295013698,-138.73326934437185,63
567,-81.23647985174621,-137.98379381289087,181
568,-97.46312733583039,-137.68688250111674,141
569,-62.83395789256469,-137.191719513345,218
570,-89.18985119776173,-136.77597997890328,138
571,-149.91390916994698,-136.4885144958743,81
572,-255.43416900852233,-136.96825567592398,297
573,0.3547037560611841,-136.9611857661346,77
574,-65.26848234623797,-135.90533348315014,108
575,-103.92454684328897,-135.15801483673206,213
576,-219.4874997307861,-135.53065588326956,107
577,-151.86932713755004,-135.61132983063305,86
578,-205.32021777786173,-135.79727174271545,79
579,-18.919784325304636,-133.37924428872049,300
580,-128.73043490828542,-133.25675002687245,228
581,-248.51812110854505,-132.53250054197377,144
582,-54.954843152155846,-131.1316291980434,158
583,-95.4585393207847,-129.62573055285569,87
584,-101.9902340154655,-128.01500420487523,176
585,-89.67523120608979,-127.00839242155182,223
586,-91.43239724387256,-126.07192794856527,193
587,-20.942348551285974,-123.91260107628703,83
588,40.38516976170959,-123.09872087702875,136
589,45.173900901210445,-120.39268547027035,300
590,-149.30936472934056,-120.0823977598204,76
591,-146.39089079043754,-119.21806727666468,120
592,-155.41505879243803,-119.7522198261302,76
593,-181.3811795232383,-119.7902861427924,158
594,-77.12801223590455,-118.1783005171191,203
595,-91.5695026474293,-117.39513499441969,300
596,-155.55521862353768,-116.75057689108648,58
597,40.67197549112698,-114.71148289405417,300
598,-144.11852020861838,-114.33829251770608,61
599,-188.9035769647432,-115.85385265727436,215
600,-137.0910787889162,-114.85716405072915,169
601,-56.85071668645814,-115.96190186497188,182
602,-202.1706680908777,-116.00940473292161,167
603,-153.7682615719078,-115.6332153498451,64
604,-67.82755086613217,-114.62931012614723,300
605,44.71850348976918,-113.08875124693421,300
606,-43.91394017905466,-112.07842247948135,300
607,-82.88352828583969,-113.38061834640035,153
608,-170.7963924613253,-113.86475163455601,68
609,15.492767643538029,-112.02338077718761,300
610,-163.83336359062525,-112.15078994821795,85
611,-178.64885480884467,-112.01966614640013,67
612,180.4611563763287,-109.89093193334209,256
613,-82.90042192037055,-109.19431282839973,182
614,-211.17131902188208,-111.7583066993812,177
615,8.937689430846058,-109.83927072021896,300
616,-143.11812847281607,-110.18461155606968,99
617,-191.88385085090576,-111.0603246398159,111
618,-46.14553111780341,-110.74620959822754,209
619,-110.68766641344244,-109.84243495492187,203
620,-186.4923742452861,-109.91058721804866,208
621,-172.25102233162886,-112.38017696935901,72
622,-173.92636919765997,-114.56210867305099,230
623,-279.8951434822858,-114.748150273435,93
624,-126.14757938124515,-113.04233248320452,159
625,-111.72150521252614,-112.91137751742912,157
626,-65.06030682740641,-111.54618054626764,204
627,-247.6326642924461,-113.94938660013432,243
