,ep_reward,avg_reward,steps
218,-100.02011097701904,-284.17018843419277,164
219,-67.72541179508822,-283.07556073876503,122
220,-254.32841314997006,-283.88271131974113,115
221,-65.93547808190733,-283.58639867207273,126
222,-313.06966086971545,-285.4197429007316,212
223,-53.20136509298692,-284.6764877122642,249
224,-203.72307369151196,-285.2283772479858,120
225,-287.1817525066,-286.81931568078284,219
226,-237.30590741870307,-287.6558638851386,164
227,-190.2436070991194,-287.998800477283,999
228,-216.15015752054205,-288.90660071756133,236
229,-229.59808083208043,-289.7812624149248,999
230,-157.43886485260975,-289.9473705396524,125
231,-347.3649075717075,-292.4704094970512,767
232,-91.18677148754925,-291.87043593627516,999
233,-194.81054996220627,-292.6102952858417,147
234,-102.69278370913167,-292.17700905705055,999
235,-79.35847287155764,-291.5386049939862,999
236,-93.97791823178636,-291.0196747334022,999
237,-58.478108549079785,-290.2003038642157,999
238,-85.85803537898543,-289.7165367902091,999
239,-60.329049386480925,-289.16468121720027,999
240,-84.86340425264967,-288.3390180682205,999
241,-61.22775371467884,-287.6313621914288,999
242,-95.37902412808336,-287.3818081246857,999
243,-119.14633970592999,-287.3472820348603,221
244,-108.74851466218318,-286.9787985026719,999
245,-120.74651304246818,-286.8150932419124,999
246,-198.92678540064793,-287.82056099964854,621
247,-68.50991454121139,-286.92969758114776,999
248,-103.87648645231421,-286.6090113896929,999
249,-77.68583604958981,-285.88350400991226,999
250,-85.40727061209805,-286.1118528940504,999
251,-80.3981724691069,-284.298730740574,999
252,-79.91455283905168,-282.7783523676078,999
253,-74.92562135799436,-279.9958593613306,999
254,-44.29464463548446,-273.7298964102313,999
255,-63.61301430214413,-267.7482559999509,999
256,-76.25307026384172,-263.85769185685416,999
257,-99.42634342604151,-257.5952186146003,999
258,-75.63105775286314,-253.8968846790832,999
259,-89.04547788384228,-250.16057795626773,999
260,-46.24623994430394,-245.84626858032306,999
261,-55.69725607681389,-240.07524266070763,999
262,-49.92772407616324,-235.93413875193698,999
263,-74.1521128613027,-230.2654602909901,231
264,-58.25762312441236,-225.00238734231837,999
265,-74.78243488439094,-221.46861035261136,999
266,-54.38168679395487,-217.60764008433785,999
267,-53.47469359518215,-213.70643665942913,999
268,-87.56419919907228,-209.5479343929045,999
269,-50.13856479708834,-205.54358883080602,999
270,-16.418784035791926,-201.5328713176295,999
271,-85.67513707156648,-198.5999863172145,999
272,-60.54651102398667,-195.51747405013793,999
273,-87.80919548562846,-192.60037580608198,999
274,-90.59303225356949,-190.27531557607844,999
275,-84.08669266984842,-187.5996565004665,999
276,-40.0769645541059,-187.41319639415389,999
277,-67.73997665931623,-187.7111722776569,999
278,-74.37262574204337,-186.72275662511106,999
279,-90.40376419895165,-186.46894381351532,999
280,-61.200150401173,-182.50086588309622,999
281,-69.3243268950175,-175.38791111259565,999
282,-72.82755720760045,-171.75031823316098,999
283,-67.96161796132633,-167.36913039091897,999
284,-89.39148779496385,-162.89225280816493,999
285,-85.0344997582165,-156.77858601386072,999
286,-93.44992141500532,-156.46839001879727,999
287,-67.41792363293072,-151.84369118210336,999
288,-79.0040921442147,-147.21593668145718,999
289,-60.37098018826817,-146.5984469190737,999
290,-94.57425235515419,-145.5002514978676,999
291,-37.350759668341794,-144.67730359647229,999
292,-76.90087743944002,-140.85722534549095,999
293,-57.14397710661956,-131.75404627926352,999
294,-63.861063034111,-126.18268336093296,999
295,-75.40072917545871,-120.45587143553195,999
296,-65.62029244275124,-116.4254378866758,999
297,-35.50746731088874,-115.37159386918697,999
298,-68.91831613845031,-114.60487521406583,999
299,-96.03397799464126,-114.14937048780986,999
300,-86.08728013276134,-113.10416343534843,999
301,-96.9720512681111,-112.09176465531685,999
302,-56.27786472753767,-110.51645787603864,999
303,-50.16809153468398,-108.15308317914891,999
304,-68.97396551098679,-106.64216272261154,999
305,-59.397273203345634,-105.89593811771563,999
306,-26.06942835123821,-104.13705833842505,999
307,-48.97102271224752,-102.55869700092006,999
308,-49.10337264601593,-99.59237341378167,999
309,-20.156636359796405,-99.12073219374861,999
310,-58.86341602765851,-98.30411859175798,999
311,-38.039860513545044,-98.3845326872662,999
312,-55.58337795581087,-97.11028895144943,999
313,-22.879844511172585,-95.12258849004364,999
314,-30.61007772421772,-92.93487927677366,999
315,-24.863022250736556,-90.65359145094104,999
316,-54.565804338512905,-91.05643820615582,999
317,-60.828906191905666,-89.26049063600917,999
318,-52.7088145062552,-88.78737767130151,999
319,-47.10734754645638,-88.58119702881521,999
320,-56.9059619079099,-86.60697251639459,999
321,-44.69047978829079,-86.39452253345844,999
322,-33.45855591955663,-83.59841148395684,999
323,-92.98588776118783,-83.99625671063885,999
324,-11.875400287088748,-82.0777799765946,999
325,-31.226449604003697,-79.51822694756865,999
326,-9.483231440014885,-77.24000018778176,999
327,-64.41521267055779,-75.98171624349615,999
328,-12.88076513667459,-73.94902231965746,999
329,-59.7883216229273,-72.25092472756593,999
330,-8.186333428063538,-70.75839941332048,999
331,10.547370470593679,-67.17927663289747,999
332,-31.189436120663967,-66.57930327922861,999
333,-17.989869756967956,-64.81109647717622,999
334,-12.527952761875365,-63.909448167703665,999
335,4.178101405215687,-63.07408242493593,999
336,-15.703363298066016,-62.291336875598724,999
337,-25.007776471854122,-61.95663355482647,999
338,25.07894625469866,-60.84726373848963,999
339,1.5131857347241007,-60.22884138727757,999
340,-17.849053187631124,-59.558697876627406,999
341,-6.475966659367952,-59.01118000607429,999
342,-30.803576350109537,-58.36542552829455,999
343,-23.15719386187523,-57.405534069854,999
344,-22.21235934337198,-56.54017251666589,999
345,-17.16799057866105,-55.50438729202782,999
346,-11.574840157202509,-53.630867839593364,999
347,-37.29289599287236,-53.31869765410998,999
348,-18.22431432497399,-52.46217593283658,999
349,-11.523333532006726,-51.80055090766074,999
350,-20.141692504479845,-51.14789512658455,999
351,-48.62026907003751,-50.830116092593855,999
352,15.109057312821868,-49.87987999107512,999
353,-41.10408477033219,-49.54166462519851,999
354,5.37094765083102,-49.04500870233535,999
355,-18.69731043183727,-48.59585166363228,999
356,11.869670606914932,-47.71462425492472,999
357,5.48249371959186,-46.66553588346838,999
358,-26.32571825775384,-46.17248248851729,999
359,-20.288097632136672,-45.48490868600024,999
360,-23.670876651423566,-45.259155053071424,999
361,-20.03940076952943,-44.90257649999859,999
362,-42.11332762209876,-44.824432535457944,999
363,-8.41084008260208,-44.16701980767094,999
364,-20.926592334727157,-43.79370949977409,999
365,12.701318811270252,-42.91887196281746,999
366,12.928530889656765,-42.245769785981345,999
367,-25.574591090510282,-41.966768760934634,999
368,3.0718932117135713,-41.06040783682679,999
369,3.318775102646409,-40.52583443782943,999
370,23.68389945372714,-40.12480760293425,999
371,-15.419711534365415,-39.42225334756224,999
372,-9.64811550377467,-38.913269392360114,999
373,-10.622666086339557,-38.14140409836722,999
374,0.4154855079849871,-37.231318920751676,999
375,11.180497695909827,-36.278647017094094,999
376,10.791631080512897,-35.7699610607479,999
377,25.61416062662661,-34.83641968788848,999
378,-19.976828802541515,-34.29246171849346,999
379,15.750314435791967,-33.23092093214602,999
380,-16.592343455973694,-32.784842862694035,999
381,-77.03541123433764,-32.86195370608723,999
382,-25.36570966346371,-32.38733523064586,999
383,-75.4731815683447,-32.462450866716054,322
384,-115.44303191300503,-32.72296630789647,999
385,-6.814624398971684,-31.94076755430402,999
386,-41.61381257315664,-31.422406465885533,999
387,-54.5087557114996,-31.293314786671225,278
388,-175.66321694558914,-32.25990603468497,762
389,-0.26652818170476045,-31.658861514619336,999
390,-42.601671318000776,-31.139135704247796,999
391,-160.53430870236213,-32.370971194587995,732
392,-89.11311049048483,-32.49309352509844,999
393,-15.22735899415136,-32.07392734397376,999
394,-80.89831547171188,-32.24429986834977,999
395,-11.338240665048303,-31.603674983245668,999
396,-81.59391143869291,-31.763411173205085,999
397,-158.8751396438504,-32.9970878965347,940
398,-58.863232448346345,-32.89653705963366,999
399,-46.09409581739557,-32.3971382378612,999
400,-64.55928368634095,-32.181858273397,999
401,-76.14777933987743,-31.973615554114666,999
402,-47.66293881435843,-31.88746629498287,999
403,-30.233527282660134,-31.68812065246263,999
404,-92.87486290977726,-31.927129626450533,999
405,-37.59187690969951,-31.70907566351407,999
406,-86.98262094813136,-32.31820758948301,999
407,-42.871273402042355,-32.25721009638095,999
408,-41.40960886229652,-32.180272458543755,999
409,-47.1420827591969,-32.45012692253776,999
410,14.006697530592831,-31.72142578695525,999
411,-50.52453345076241,-31.846272516327428,999
412,-79.27619849972768,-32.083200721766595,999
413,26.018722814674,-31.594215048508126,999
414,-70.87252649614399,-31.99683953622739,999
415,0.21948843397312678,-31.746014429380292,999
416,-70.50495863266828,-31.905405972321844,999
417,-100.63165762479026,-32.30343348665069,257
418,-113.79456450957849,-32.91429098668393,355
419,-39.51502843875652,-32.83836779560692,999
420,-38.41247093176064,-32.65343288584543,999
421,6.999271436747883,-32.136535373595045,999
422,-20.352326636025808,-32.00547308075974,999
423,-106.76597981667156,-32.14327400131457,509
424,-27.76962043553918,-32.30221620279908,999
425,-60.1354565726097,-32.591306272485134,163
426,-18.691576363388986,-32.68338972171888,999
427,-21.485047461367834,-32.25408806962698,999
428,-6.7312395858559615,-32.19259281411878,999
429,-22.348688635544903,-31.818196484244968,999
430,-18.845585337536274,-31.924789003339697,999
431,-46.096652398603354,-32.49122923203167,441
432,-33.95495980583834,-32.518884468883414,999
433,-16.224117364157628,-32.50122694495531,999
434,-23.399967945511055,-32.609947096791664,999
435,-36.02364606265684,-33.01196457147039,999
436,-164.07161425196207,-34.49564708100936,810
437,-3.5037994210960175,-34.28060731050178,999
438,-9.447668781367526,-34.62587346086244,999
439,1.3801562437089872,-34.62720375577259,999
440,-67.91621585033491,-35.12787538239963,178
441,-42.170044475038935,-35.484816160556335,999
442,27.85020024785372,-34.89827839457671,999
443,-54.20997682180971,-35.208806224176044,166
444,-45.76636730516757,-35.444346303794,999
445,-7.821974461214257,-35.35088614261954,999
446,-36.74390178355544,-35.60257675888306,999
447,8.45597006445503,-35.14508809830979,999
448,-51.03280063107121,-35.47317296137076,999
449,12.587369151807522,-35.23206593453262,999
450,-13.023023818295561,-35.16087924767077,999
451,-117.20594702111144,-35.84673602718152,999
452,-19.542581126423368,-36.193252411573965,999
453,-54.75669250923662,-36.329778488963015,999
454,-40.51610041793135,-36.78864896965064,999
455,-55.54234039980446,-37.1570992693303,999
456,27.222755173752102,-37.00356842366193,999
457,-7.512855595501003,-37.13352191681287,999
458,2.5601221287372007,-36.84466351294796,999
459,26.47751893845034,-36.377007347242085,999
460,19.759874367772614,-35.94269983705012,999
461,45.01329491799362,-35.29217288017489,999
462,-14.553183759864764,-35.01657144155254,999
463,-33.86435337945473,-35.27110657452107,357
464,-2.0500526943830755,-35.08234117811763,999
465,23.360409785280428,-34.97575026837753,999
466,27.252383585193908,-34.83251174142216,999
467,-19.32589126821808,-34.770024743199244,999
468,-9.575206669774952,-34.89649574201413,999
469,-16.00409973102046,-35.0897244903508,299
470,48.014500291139925,-34.84641848197666,999
471,-22.38300582646631,-34.91605142489768,999
472,-0.40914932514847646,-34.82366176311142,999
473,-14.212160534482853,-34.859556707592844,999
474,23.27425547158135,-34.630969007956885,999
475,-49.27158188855671,-35.23548980380155,999
476,-42.817946591456284,-35.77158558052124,999
477,-32.825727339656254,-36.355984460184075,416
478,-68.24850080527311,-36.83870118021139,999
479,-19.52969812279869,-37.191501305797296,999
480,-27.798133859929457,-37.303559209836855,999
481,-55.58667050434533,-37.08907180253693,401
482,-23.599733355368365,-37.07141203945597,999
483,-5.928822595013567,-36.375968449722656,999
484,183.56580036212873,-33.38588012697132,550
485,198.94929297507656,-31.328240953230843,646
486,150.67643738168204,-29.405338453682454,790
487,-97.18334358889751,-29.832084332456432,637
488,129.9986020038748,-26.775466142961786,923
489,-12.803612198326999,-26.90083698312801,999
490,192.5689737762993,-24.549130532185014,681
491,-26.286847964417262,-23.206655924805563,517
492,-1.5720330692445788,-22.33124515059317,999
493,160.87960747625021,-20.57017548588915,881
494,30.631123951553633,-19.454881091656492,112
495,213.70788308958083,-17.204419854110206,617
496,215.73974654498824,-14.231083274273395,740
497,160.28182994753547,-11.039513578359534,878
498,55.158482189019765,-9.89929643198587,97
499,231.45014763106826,-7.123853997501235,725
500,255.27821738682667,-3.9254789867695594,766
501,269.2360085816723,-0.47164110755406113,292
502,244.66351536924003,2.4516234342819234,546
503,201.80142489612803,4.771972956069806,587
504,199.3425264894625,7.694146850062205,635
505,173.56609736434916,9.805726592802692,916
506,128.36079214122122,11.959160723696217,999
507,167.985270374523,14.067726161461872,949
508,197.86302763540908,16.460452526438925,638
509,251.37974623840023,19.445670816414896,443
510,171.11734044898964,21.016777245598863,829
511,19.867978560407014,21.720702365710558,999
512,272.6459818484986,25.23992416919283,248
513,266.61340422004685,27.645870983246553,218
514,-17.508078917787863,28.179515459030114,999
515,256.512328015749,30.74244385484787,360
516,-1.164266397574158,31.435850777198816,999
517,-4.985255240194145,32.392314801044776,999
518,-43.63688132142611,33.0938916329263,999
519,-81.98651947873118,32.66917672252655,999
520,15.357069255034972,33.20687212439451,111
521,199.1835661196402,35.128715071223425,457
522,-45.428861092687356,34.87794972665681,999
523,-1.9002885966711176,35.92660663885682,109
524,-46.032717595368545,35.743975667258525,999
525,-20.781856097567534,36.13751167200895,999
526,247.22299311166955,38.796657366759526,280
527,126.24791869592718,40.273987028332485,808
528,-213.7989027155292,38.20331039703575,128
529,144.72644381802297,39.87406172157144,474
530,-71.65391058516494,39.34597846909514,999
531,-70.14007830701185,39.10554421001106,999
532,-75.39436439861026,38.69115016408334,999
533,-21.034499176885706,38.64304634595606,999
534,-4.414668478065739,38.832899340630505,999
535,-57.96551393037077,38.61348066195337,999
536,-27.17700997739433,39.982426704699044,999
537,-69.59773785541621,39.32148732035584,999
538,255.25637002320747,41.968527708401595,280
539,191.79153510268856,43.872641496991385,370
540,238.26419526018537,46.934445608096595,673
541,-28.749054199215664,47.06865551085483,999
542,-55.85991365453016,46.23155437183099,999
543,206.49367748144826,48.83859091486357,389
544,216.35181669772322,51.459772754892484,868
545,54.21212290313834,52.080113728536006,999
546,219.09933075154106,54.638546053886955,605
547,-155.62419831494972,52.99774437009292,896
548,105.04649059703858,54.55853728237402,875
549,116.4465054046067,55.597128644902014,720
550,-284.2450077881678,52.884908805203295,203
551,-33.46417384325251,53.722326536981875,999
552,-73.530847004618,53.18244387819992,999
553,111.9294896762399,54.84930570005469,534
554,-340.4785174804945,51.849681529429056,504
555,-30.97893076312087,52.095315625795905,128
556,-46.79826306324884,51.3551054434259,76
557,134.3765111724836,52.77399911110573,999
558,-74.03732930262535,52.00802459679211,85
559,-72.05649988296618,51.02268440857795,99
560,-31.993689886197632,50.505148766038246,999
561,-92.59435284050022,49.12907228845331,77
562,-35.233905575041646,48.922265070301535,999
563,-34.281159035659584,48.91809701373948,118
564,-415.41279310178106,44.7844696096655,122
565,-98.35255891084826,43.56733992270422,115
566,-278.17226893226166,40.513093397529666,97
567,-290.77212250879904,37.79863108512385,110
568,-259.9051551514683,35.295331600306916,81
569,-181.81882232992456,33.63718437431788,113
570,-205.8017799906794,31.099021571499694,67
571,-204.12954749702948,29.281556154794057,81
572,-344.89636975641037,25.836683950481444,84
573,-31.613039428086562,25.662675161545394,999
574,-21.16017655185474,25.218330841311037,999
575,-327.7583266735138,22.433463393461462,68
576,-360.35714518287324,19.2580714075473,82
577,-508.92779425822806,14.49705073836158,74
578,-542.5310974342872,9.754224772071444,74
579,-68.06506548661514,9.268871098433277,999
580,-473.88236864760387,4.808028750556533,81
581,-466.8195292118636,0.695700163481348,110
582,-137.61044860274845,-0.44440698899245407,647
583,-494.98005138826153,-5.334919276924932,88
584,-351.1778950771427,-10.682356231317648,78
585,-378.8044331263935,-16.45989349233235,81
586,228.37717897755968,-15.682886076373574,548
587,-423.09108647908823,-18.94196350527548,81
588,-34.781408951272866,-20.589763614826957,999
589,-413.4162411727144,-24.595889904570832,80
590,16.487252155969784,-26.356707120774125,999
591,199.14126405250497,-24.10242600060491,610
592,169.96805785163434,-22.387025091396108,652
593,-12.861935588495903,-24.12444052204357,999
594,75.33121030063361,-23.67743965855277,999
595,244.7428773917085,-23.367089715531495,462
596,183.72380603955065,-23.68724912058587,480
597,251.6662554112052,-22.773404865949168,258
598,214.71285296921423,-21.177861158147234,404
599,173.2856561065721,-21.759506073392195,754
600,192.2931102460463,-22.389357144799998,526
601,206.9255898031908,-23.012461332584817,315
602,164.10590624594124,-23.8180374238178,493
603,257.2796060375849,-23.26325561240323,267
604,217.79004113442028,-23.07878046595365,581
605,234.9117134548918,-22.46532430504822,563
606,243.5892920353878,-21.313039306106557,330
607,218.29992174006549,-20.809892792451134,382
608,248.31339221096783,-20.305389146695546,514
609,266.83371452769813,-20.15084946380257,264
610,236.33485984267324,-19.49867426986573,441
611,232.9206031227468,-17.368148024242338,428
612,273.79354626684017,-17.356672380058917,342
613,250.49253785350533,-17.517881043724334,231
614,274.4084799257637,-14.598715455288819,299
615,172.4138334561536,-15.439700400884771,412
616,203.5480122391092,-13.39257761451794,528
617,208.80385909880619,-11.254686471127934,832
618,252.095037188637,-8.297367286027306,279
619,-101.10788664525126,-8.488580957692507,440
620,262.28128484185584,-6.019338801824295,539
621,256.950262045714,-5.4416718425635615,280
622,237.97814606368897,-2.6076017709997963,308
623,254.02326385830753,-0.04836624645000882,425
624,203.8621486589273,2.450582416092949,312
625,250.54142935873293,5.163815270655952,295
626,172.4280271148404,4.4158656106876615,709
627,222.5559117973259,5.378945541701649,443
628,202.71231961049324,9.544057764961876,379
629,290.0886273428493,10.997679600210141,277
630,196.2072369511191,13.676291075572982,646
631,242.69857232018356,16.80467758184493,277
632,256.82567598142316,20.12687798564527,304
